-99.1551,60.9139
-95.1551,60.9148
-95.1538,62.1312
-99.1538,62.1402
-95.0552,105.993
-99.0552,106.002
-99.1538,62.1402
-95.1538,62.1312
-95.0552,105.993
-99.4509,42.3323
-99.1551,60.9139
-99.4551,60.9138
-99.4509,42.3323
-99.1509,42.3323
-99.1551,60.9139
-99.4551,60.9138
-99.1538,62.1402
-99.4538,62.1409
-99.4551,60.9138
-99.1551,60.9139
-99.1538,62.1402
-99.4538,62.1409
-99.0552,106.002
-99.3552,106.002
-99.4538,62.1409
-99.1538,62.1402
-99.0552,106.002
-103.451,42.3313
-99.4551,60.9138
-103.455,60.9129
-103.451,42.3313
-99.4509,42.3323
-99.4551,60.9138
-103.455,60.9129
-99.4538,62.1409
-103.454,62.1499
-103.455,60.9129
-99.4551,60.9138
-99.4538,62.1409
-103.454,62.1499
-99.3552,106.002
-103.355,106.011
-103.454,62.1499
-99.4538,62.1409
-99.3552,106.002
-103.451,42.3313
-103.455,60.9129
-103.455,60.9129
-103.451,42.3313
-103.451,42.3313
-103.455,60.9129
-103.455,60.9129
-103.454,62.1499
-103.454,62.1499
-103.455,60.9129
-103.455,60.9129
-103.454,62.1499
-103.454,62.1499
-103.355,106.011
-103.355,106.011
-103.454,62.1499
-103.454,62.1499
-103.355,106.011
-103.451,42.3313
-103.455,60.9129
-107.455,60.912
-103.451,42.3313
-107.455,60.912
-107.451,42.3304
-103.455,60.9129
-103.454,62.1499
-107.454,62.1589
-103.455,60.9129
-107.454,62.1589
-107.455,60.912
-103.454,62.1499
-103.355,106.011
-107.355,106.02
-103.454,62.1499
-107.355,106.02
-107.454,62.1589
-107.451,42.3304
-107.455,60.912
-107.755,60.9119
-107.451,42.3304
-107.755,60.9119
-107.751,42.3304
-107.455,60.912
-107.454,62.1589
-107.754,62.1596
-107.455,60.912
-107.754,62.1596
-107.755,60.9119
-107.454,62.1589
-107.355,106.02
-107.655,106.021
-107.454,62.1589
-107.655,106.021
-107.754,62.1596
-107.751,42.3304
-107.755,60.9119
-111.755,60.911
-107.751,42.3304
-111.755,60.911
-111.751,42.3295
-107.755,60.9119
-107.754,62.1596
-111.754,62.1686
-107.755,60.9119
-111.754,62.1686
-111.755,60.911
-107.754,62.1596
-107.655,106.021
-111.655,106.03
-107.754,62.1596
-111.655,106.03
-111.754,62.1686
84.5274,-11.083
44.9898,-7.05899
44.9874,-11.059
84.5274,-11.083
84.5298,-7.083
44.9898,-7.05899
84.5272,-11.383
44.9874,-11.059
44.9872,-11.359
84.5272,-11.383
84.5274,-11.083
44.9874,-11.059
84.5248,-15.383
44.9872,-11.359
44.9848,-15.359
84.5248,-15.383
84.5272,-11.383
44.9872,-11.359
84.5248,-15.383
44.9848,-15.359
44.9848,-15.359
84.5248,-15.383
84.5248,-15.383
44.9848,-15.359
84.5248,-15.383
44.9848,-15.359
44.9824,-19.359
84.5248,-15.383
44.9824,-19.359
84.5224,-19.383
84.5224,-19.383
44.9824,-19.359
44.9822,-19.659
84.5224,-19.383
44.9822,-19.659
84.5222,-19.683
84.5222,-19.683
44.9822,-19.659
44.9798,-23.659
84.5222,-19.683
44.9798,-23.659
84.5197,-23.683
-54.1401,-24.3286
-50.1402,-23.2083
-54.1402,-23.2086
-54.1401,-24.3286
-50.1401,-24.3283
-50.1402,-23.2083
-54.1402,-23.2086
-50.1403,-22.1748
-54.1403,-22.1751
-54.1402,-23.2086
-50.1402,-23.2083
-50.1403,-22.1748
-54.1403,-22.1751
-50.1057,-21.7134
-54.0608,-21.116
-54.1403,-22.1751
-50.1403,-22.1748
-50.1057,-21.7134
-54.0608,-21.116
-50.0025,-21.2624
-53.824,-20.0807
-54.0608,-21.116
-50.1057,-21.7134
-50.0025,-21.2624
-53.824,-20.0807
-49.8331,-20.8319
-53.435,-19.0923
-53.824,-20.0807
-50.0025,-21.2624
-49.8331,-20.8319
-53.435,-19.0923
-49.6012,-20.4315
-52.9028,-18.1732
-53.435,-19.0923
-49.8331,-20.8319
-49.6012,-20.4315
-52.9028,-18.1732
-49.3296,-20.0892
-52.2793,-17.3875
-52.9028,-18.1732
-49.6012,-20.4315
-49.3296,-20.0892
-52.2793,-17.3875
-49.0463,-19.8247
-51.5323,-16.6911
-52.2793,-17.3875
-49.3296,-20.0892
-49.0463,-19.8247
-51.5323,-16.6911
-48.7264,-19.6102
-50.6814,-16.1205
-51.5323,-16.6911
-49.0463,-19.8247
-48.7264,-19.6102
-50.6814,-16.1205
-48.3764,-19.4494
-49.7504,-15.6928
-50.6814,-16.1205
-48.7264,-19.6102
-48.3764,-19.4494
-49.7504,-15.6928
-48.0052,-19.3465
-48.7632,-15.4189
-49.7504,-15.6928
-48.3764,-19.4494
-48.0052,-19.3465
-48.7632,-15.4189
-47.6224,-19.3039
-47.745,-15.3058
-48.7632,-15.4189
-48.0052,-19.3465
-47.6224,-19.3039
-47.745,-15.3058
-46.2476,-19.3036
-46.2452,-15.3036
-47.745,-15.3058
-47.6224,-19.3039
-46.2476,-19.3036
-46.2452,-15.3036
-43.2776,-19.3054
-43.2752,-15.3054
-46.2452,-15.3036
-46.2476,-19.3036
-43.2776,-19.3054
-54.1401,-24.3286
-54.1402,-23.2086
-54.1402,-23.2086
-54.1401,-24.3286
-54.1401,-24.3286
-54.1402,-23.2086
-54.1402,-23.2086
-54.1403,-22.1751
-54.1403,-22.1751
-54.1402,-23.2086
-54.1402,-23.2086
-54.1403,-22.1751
-54.1403,-22.1751
-54.0608,-21.116
-54.0608,-21.116
-54.1403,-22.1751
-54.1403,-22.1751
-54.0608,-21.116
-54.0608,-21.116
-53.824,-20.0807
-53.824,-20.0807
-54.0608,-21.116
-54.0608,-21.116
-53.824,-20.0807
-53.824,-20.0807
-53.435,-19.0923
-53.435,-19.0923
-53.824,-20.0807
-53.824,-20.0807
-53.435,-19.0923
-53.435,-19.0923
-52.9028,-18.1732
-52.9028,-18.1732
-53.435,-19.0923
-53.435,-19.0923
-52.9028,-18.1732
-52.9028,-18.1732
-52.2793,-17.3875
-52.2793,-17.3875
-52.9028,-18.1732
-52.9028,-18.1732
-52.2793,-17.3875
-52.2793,-17.3875
-51.5323,-16.6911
-51.5323,-16.6911
-52.2793,-17.3875
-52.2793,-17.3875
-51.5323,-16.6911
-51.5323,-16.6911
-50.6814,-16.1205
-50.6814,-16.1205
-51.5323,-16.6911
-51.5323,-16.6911
-50.6814,-16.1205
-50.6814,-16.1205
-49.7504,-15.6928
-49.7504,-15.6928
-50.6814,-16.1205
-50.6814,-16.1205
-49.7504,-15.6928
-49.7504,-15.6928
-48.7632,-15.4189
-48.7632,-15.4189
-49.7504,-15.6928
-49.7504,-15.6928
-48.7632,-15.4189
-48.7632,-15.4189
-47.745,-15.3058
-47.745,-15.3058
-48.7632,-15.4189
-48.7632,-15.4189
-47.745,-15.3058
-47.745,-15.3058
-46.2452,-15.3036
-46.2452,-15.3036
-47.745,-15.3058
-47.745,-15.3058
-46.2452,-15.3036
-46.2452,-15.3036
-43.2752,-15.3054
-43.2752,-15.3054
-46.2452,-15.3036
-46.2452,-15.3036
-43.2752,-15.3054
26.9874,-11.0481
-43.2701,-7.0054
-43.2726,-11.0054
26.9874,-11.0481
26.9898,-7.04806
-43.2701,-7.0054
26.9872,-11.3481
-43.2726,-11.0054
-43.2728,-11.3054
26.9872,-11.3481
26.9874,-11.0481
-43.2726,-11.0054
26.9848,-15.3481
-43.2728,-11.3054
-43.2752,-15.3054
26.9848,-15.3481
26.9872,-11.3481
-43.2728,-11.3054
26.9848,-15.3481
-43.2752,-15.3054
-43.2752,-15.3054
26.9848,-15.3481
26.9848,-15.3481
-43.2752,-15.3054
26.9848,-15.3481
-43.2752,-15.3054
-43.2776,-19.3054
26.9848,-15.3481
-43.2776,-19.3054
26.9824,-19.3481
26.9824,-19.3481
-43.2776,-19.3054
-43.2778,-19.6054
26.9824,-19.3481
-43.2778,-19.6054
26.9822,-19.6481
26.9822,-19.6481
-43.2778,-19.6054
-43.2802,-23.6054
26.9822,-19.6481
-43.2802,-23.6054
26.9798,-23.6481
-45.8401,-24.3279
-45.8259,-24.1924
-45.8259,-24.1924
-45.8401,-24.3279
-45.8401,-24.3279
-45.8259,-24.1924
-45.8259,-24.1924
-45.7837,-24.0629
-45.7837,-24.0629
-45.8259,-24.1924
-45.8259,-24.1924
-45.7837,-24.0629
-45.7837,-24.0629
-45.7154,-23.945
-45.7154,-23.945
-45.7837,-24.0629
-45.7837,-24.0629
-45.7154,-23.945
-45.7154,-23.945
-45.4765,-23.6851
-45.4765,-23.6851
-45.7154,-23.945
-45.7154,-23.945
-45.4765,-23.6851
-45.4765,-23.6851
-45.4287,-23.6471
-45.4287,-23.6471
-45.4765,-23.6851
-45.4765,-23.6851
-45.4287,-23.6471
-45.4287,-23.6471
-45.3738,-23.6204
-45.3738,-23.6204
-45.4287,-23.6471
-45.4287,-23.6471
-45.3738,-23.6204
-45.3738,-23.6204
-45.3144,-23.6063
-45.3144,-23.6063
-45.3738,-23.6204
-45.3738,-23.6204
-45.3144,-23.6063
-45.3144,-23.6063
-43.2802,-23.6054
-43.2802,-23.6054
-45.3144,-23.6063
-45.3144,-23.6063
-43.2802,-23.6054
-45.8401,-24.3279
-45.8259,-24.1924
-49.7381,-23.3589
-45.8401,-24.3279
-49.7381,-23.3589
-49.8401,-24.3282
-45.8259,-24.1924
-45.7837,-24.0629
-49.4362,-22.4322
-45.8259,-24.1924
-49.4362,-22.4322
-49.7381,-23.3589
-45.7837,-24.0629
-45.7154,-23.945
-48.9477,-21.5887
-45.7837,-24.0629
-48.9477,-21.5887
-49.4362,-22.4322
-45.7154,-23.945
-45.4765,-23.6851
-48.2974,-20.8492
-45.7154,-23.945
-48.2974,-20.8492
-48.9477,-21.5887
-45.4765,-23.6851
-45.4287,-23.6471
-47.5628,-20.2639
-45.4765,-23.6851
-47.5628,-20.2639
-48.2974,-20.8492
-45.4287,-23.6471
-45.3738,-23.6204
-46.7181,-19.853
-45.4287,-23.6471
-46.7181,-19.853
-47.5628,-20.2639
-45.3738,-23.6204
-45.3144,-23.6063
-45.8042,-19.6364
-45.3738,-23.6204
-45.8042,-19.6364
-46.7181,-19.853
-45.3144,-23.6063
-43.2802,-23.6054
-43.2778,-19.6054
-45.3144,-23.6063
-43.2778,-19.6054
-45.8042,-19.6364
-49.8401,-24.3282
-49.7381,-23.3589
-50.0315,-23.2964
-49.8401,-24.3282
-50.0315,-23.2964
-50.1401,-24.3283
-49.7381,-23.3589
-49.4362,-22.4322
-49.7101,-22.3099
-49.7381,-23.3589
-49.7101,-22.3099
-50.0315,-23.2964
-49.4362,-22.4322
-48.9477,-21.5887
-49.1902,-21.412
-49.4362,-22.4322
-49.1902,-21.412
-49.7101,-22.3099
-48.9477,-21.5887
-48.2974,-20.8492
-48.509,-20.6365
-48.9477,-21.5887
-48.509,-20.6365
-49.1902,-21.412
-48.2974,-20.8492
-47.5628,-20.2639
-47.7228,-20.0101
-48.2974,-20.8492
-47.7228,-20.0101
-48.509,-20.6365
-47.5628,-20.2639
-46.7181,-19.853
-46.819,-19.5705
-47.5628,-20.2639
-46.819,-19.5705
-47.7228,-20.0101
-46.7181,-19.853
-45.8042,-19.6364
-45.8409,-19.3386
-46.7181,-19.853
-45.8409,-19.3386
-46.819,-19.5705
-45.8042,-19.6364
-43.2778,-19.6054
-43.2776,-19.3054
-45.8042,-19.6364
-43.2776,-19.3054
-45.8409,-19.3386
-43.2752,-15.3054
-45.2728,-11.3042
-45.2752,-15.3042
-43.2752,-15.3054
-43.2728,-11.3054
-45.2728,-11.3042
-45.2752,-15.3042
-47.9083,-11.3026
-47.9108,-15.3026
-45.2752,-15.3042
-45.2728,-11.3042
-47.9083,-11.3026
-47.9108,-15.3026
-48.2484,-11.2734
-48.9275,-15.2153
-47.9108,-15.3026
-47.9083,-11.3026
-48.2484,-11.2734
-48.9275,-15.2153
-48.5786,-11.1871
-49.9149,-14.9573
-48.9275,-15.2153
-48.2484,-11.2734
-48.5786,-11.1871
-49.9149,-14.9573
-48.8895,-11.0462
-50.8443,-14.536
-49.9149,-14.9573
-48.5786,-11.1871
-48.8895,-11.0462
-50.8443,-14.536
-49.172,-10.8547
-51.6891,-13.9635
-50.8443,-14.536
-48.8895,-11.0462
-49.172,-10.8547
-51.6891,-13.9635
-49.4327,-10.6017
-52.4457,-13.2326
-51.6891,-13.9635
-49.172,-10.8547
-49.4327,-10.6017
-52.4457,-13.2326
-49.6908,-10.2572
-53.0631,-12.4083
-52.4457,-13.2326
-49.4327,-10.6017
-49.6908,-10.2572
-53.0631,-12.4083
-49.8944,-9.87792
-53.5503,-11.5009
-53.0631,-12.4083
-49.6908,-10.2572
-49.8944,-9.87792
-53.5503,-11.5009
-50.0391,-9.47251
-53.8965,-10.531
-53.5503,-11.5009
-49.8944,-9.87792
-50.0391,-9.47251
-53.8965,-10.531
-50.1216,-9.05003
-54.0939,-9.52016
-53.8965,-10.531
-50.0391,-9.47251
-50.1216,-9.05003
-54.0939,-9.52016
-50.1415,-8.49827
-54.1415,-8.49862
-54.0939,-9.52016
-50.1216,-9.05003
-50.1415,-8.49827
-54.1415,-8.49862
-50.1417,-6.32827
-54.1417,-6.32862
-54.1415,-8.49862
-50.1415,-8.49827
-50.1417,-6.32827
-54.1417,-6.32862
-50.1419,-4.01827
-54.1419,-4.01862
-54.1417,-6.32862
-50.1417,-6.32827
-50.1419,-4.01827
-43.2752,-15.3054
-45.2752,-15.3042
-45.2752,-15.3042
-43.2752,-15.3054
-43.2752,-15.3054
-45.2752,-15.3042
-45.2752,-15.3042
-47.9108,-15.3026
-47.9108,-15.3026
-45.2752,-15.3042
-45.2752,-15.3042
-47.9108,-15.3026
-47.9108,-15.3026
-48.9275,-15.2153
-48.9275,-15.2153
-47.9108,-15.3026
-47.9108,-15.3026
-48.9275,-15.2153
-48.9275,-15.2153
-49.9149,-14.9573
-49.9149,-14.9573
-48.9275,-15.2153
-48.9275,-15.2153
-49.9149,-14.9573
-49.9149,-14.9573
-50.8443,-14.536
-50.8443,-14.536
-49.9149,-14.9573
-49.9149,-14.9573
-50.8443,-14.536
-50.8443,-14.536
-51.6891,-13.9635
-51.6891,-13.9635
-50.8443,-14.536
-50.8443,-14.536
-51.6891,-13.9635
-51.6891,-13.9635
-52.4457,-13.2326
-52.4457,-13.2326
-51.6891,-13.9635
-51.6891,-13.9635
-52.4457,-13.2326
-52.4457,-13.2326
-53.0631,-12.4083
-53.0631,-12.4083
-52.4457,-13.2326
-52.4457,-13.2326
-53.0631,-12.4083
-53.0631,-12.4083
-53.5503,-11.5009
-53.5503,-11.5009
-53.0631,-12.4083
-53.0631,-12.4083
-53.5503,-11.5009
-53.5503,-11.5009
-53.8965,-10.531
-53.8965,-10.531
-53.5503,-11.5009
-53.5503,-11.5009
-53.8965,-10.531
-53.8965,-10.531
-54.0939,-9.52016
-54.0939,-9.52016
-53.8965,-10.531
-53.8965,-10.531
-54.0939,-9.52016
-54.0939,-9.52016
-54.1415,-8.49862
-54.1415,-8.49862
-54.0939,-9.52016
-54.0939,-9.52016
-54.1415,-8.49862
-54.1415,-8.49862
-54.1417,-6.32862
-54.1417,-6.32862
-54.1415,-8.49862
-54.1415,-8.49862
-54.1417,-6.32862
-54.1417,-6.32862
-54.1419,-4.01862
-54.1419,-4.01862
-54.1417,-6.32862
-54.1417,-6.32862
-54.1419,-4.01862
83.5019,120.451
39.669,124.422
39.6717,120.422
83.5019,120.451
83.4991,124.451
39.669,124.422
39.6717,120.422
10.0565,124.441
10.0537,120.441
39.6717,120.422
39.669,124.422
10.0565,124.441
10.0537,120.441
-19.3656,124.461
-19.3683,120.461
10.0537,120.441
10.0565,124.441
-19.3656,124.461
-19.3683,120.461
-47.797,124.481
-47.7997,120.481
-19.3683,120.461
-19.3656,124.461
-47.797,124.481
-47.7997,120.481
-49.9777,124.477
-49.9633,120.477
-47.7997,120.481
-47.797,124.481
-49.9777,124.477
-49.9633,120.477
-93.2252,124.321
-93.2107,120.321
-49.9633,120.477
-49.9777,124.477
-93.2252,124.321
83.5021,120.151
39.6717,120.422
39.6719,120.122
83.5021,120.151
83.5019,120.451
39.6717,120.422
39.6719,120.122
10.0537,120.441
10.0535,120.141
39.6719,120.122
39.6717,120.422
10.0537,120.441
10.0535,120.141
-19.3683,120.461
-19.3685,120.161
10.0535,120.141
10.0537,120.441
-19.3683,120.461
-19.3685,120.161
-47.7997,120.481
-47.7999,120.181
-19.3685,120.161
-19.3683,120.461
-47.7997,120.481
-47.7999,120.181
-49.9633,120.477
-49.9622,120.177
-47.7999,120.181
-47.7997,120.481
-49.9633,120.477
-49.9622,120.177
-93.2107,120.321
-93.2097,120.021
-49.9622,120.177
-49.9633,120.477
-93.2107,120.321
83.5048,116.151
39.6719,120.122
39.6746,116.122
83.5048,116.151
83.5021,120.151
39.6719,120.122
39.6746,116.122
10.0535,120.141
10.0508,116.141
39.6746,116.122
39.6719,120.122
10.0535,120.141
10.0508,116.141
-19.3685,120.161
-19.3712,116.161
10.0508,116.141
10.0535,120.141
-19.3685,120.161
-19.3712,116.161
-47.7999,120.181
-47.8027,116.181
-19.3712,116.161
-19.3685,120.161
-47.7999,120.181
-47.8027,116.181
-49.9622,120.177
-49.9478,116.178
-47.8027,116.181
-47.7999,120.181
-49.9622,120.177
-49.9478,116.178
-93.2097,120.021
-93.1952,116.021
-49.9478,116.178
-49.9622,120.177
-93.2097,120.021
83.5048,116.151
39.6746,116.122
39.6746,116.122
83.5048,116.151
83.5048,116.151
39.6746,116.122
39.6746,116.122
10.0508,116.141
10.0508,116.141
39.6746,116.122
39.6746,116.122
10.0508,116.141
10.0508,116.141
-19.3712,116.161
-19.3712,116.161
10.0508,116.141
10.0508,116.141
-19.3712,116.161
-19.3712,116.161
-47.8027,116.181
-47.8027,116.181
-19.3712,116.161
-19.3712,116.161
-47.8027,116.181
-47.8027,116.181
-49.9478,116.178
-49.9478,116.178
-47.8027,116.181
-47.8027,116.181
-49.9478,116.178
-49.9478,116.178
-93.1952,116.021
-93.1952,116.021
-49.9478,116.178
-49.9478,116.178
-93.1952,116.021
83.5048,116.151
39.6746,116.122
39.6773,112.122
83.5048,116.151
39.6773,112.122
83.5075,112.151
39.6746,116.122
10.0508,116.141
10.0481,112.141
39.6746,116.122
10.0481,112.141
39.6773,112.122
10.0508,116.141
-19.3712,116.161
-19.3739,112.161
10.0508,116.141
-19.3739,112.161
10.0481,112.141
-19.3712,116.161
-47.8027,116.181
-47.8054,112.181
-19.3712,116.161
-47.8054,112.181
-19.3739,112.161
-47.8027,116.181
-49.9478,116.178
-49.9333,112.178
-47.8027,116.181
-49.9333,112.178
-47.8054,112.181
-49.9478,116.178
-93.1952,116.021
-93.1808,112.021
-49.9478,116.178
-93.1808,112.021
-49.9333,112.178
83.5075,112.151
39.6773,112.122
39.6775,111.822
83.5075,112.151
39.6775,111.822
83.5077,111.851
39.6773,112.122
10.0481,112.141
10.0479,111.841
39.6773,112.122
10.0479,111.841
39.6775,111.822
10.0481,112.141
-19.3739,112.161
-19.3741,111.861
10.0481,112.141
-19.3741,111.861
10.0479,111.841
-19.3739,112.161
-47.8054,112.181
-47.8056,111.881
-19.3739,112.161
-47.8056,111.881
-19.3741,111.861
-47.8054,112.181
-49.9333,112.178
-49.9322,111.878
-47.8054,112.181
-49.9322,111.878
-47.8056,111.881
-49.9333,112.178
-93.1808,112.021
-93.1797,111.721
-49.9333,112.178
-93.1797,111.721
-49.9322,111.878
83.5077,111.851
39.6775,111.822
39.6803,107.822
83.5077,111.851
39.6803,107.822
83.5104,107.851
39.6775,111.822
10.0479,111.841
10.0452,107.841
39.6775,111.822
10.0452,107.841
39.6803,107.822
10.0479,111.841
-19.3741,111.861
-19.3768,107.861
10.0479,111.841
-19.3768,107.861
10.0452,107.841
-19.3741,111.861
-47.8056,111.881
-47.8083,107.881
-19.3741,111.861
-47.8083,107.881
-19.3768,107.861
-47.8056,111.881
-49.9322,111.878
-49.9178,107.878
-47.8056,111.881
-49.9178,107.878
-47.8083,107.881
-49.9322,111.878
-93.1797,111.721
-93.1653,107.721
-49.9322,111.878
-93.1653,107.721
-49.9178,107.878
-49.8419,-4.01825
-50.1417,-6.32846
-49.8417,-6.32842
-49.8419,-4.01825
-50.1419,-4.01827
-50.1417,-6.32846
-49.8417,-6.32842
-50.0331,-7.35763
-49.7397,-7.29506
-49.8417,-6.32842
-50.1417,-6.32846
-50.0331,-7.35763
-49.7397,-7.29506
-49.7124,-8.34156
-49.4384,-8.2192
-49.7397,-7.29506
-50.0331,-7.35763
-49.7124,-8.34156
-49.4384,-8.2192
-49.1936,-9.23701
-48.9512,-9.06023
-49.4384,-8.2192
-49.7124,-8.34156
-49.1936,-9.23701
-48.9512,-9.06023
-48.5166,-10.006
-48.307,-9.79136
-48.9512,-9.06023
-49.1936,-9.23701
-48.5166,-10.006
-48.307,-9.79136
-47.728,-10.6227
-47.5702,-10.3676
-48.307,-9.79136
-48.5166,-10.006
-47.728,-10.6227
-47.5702,-10.3676
-46.8237,-11.0526
-46.7254,-10.7691
-47.5702,-10.3676
-47.728,-10.6227
-46.8237,-11.0526
-46.7254,-10.7691
-45.8474,-11.2747
-45.8134,-10.9766
-46.7254,-10.7691
-46.8237,-11.0526
-45.8474,-11.2747
-45.8134,-10.9766
-43.2728,-11.3054
-43.2726,-11.0054
-45.8134,-10.9766
-45.8474,-11.2747
-43.2728,-11.3054
-45.8419,-4.0179
-49.8417,-6.32842
-45.8417,-6.32792
-45.8419,-4.0179
-49.8419,-4.01825
-49.8417,-6.32842
-45.8417,-6.32792
-49.7397,-7.29506
-45.8277,-6.46073
-45.8417,-6.32792
-49.8417,-6.32842
-49.7397,-7.29506
-45.8277,-6.46073
-49.4384,-8.2192
-45.7863,-6.5877
-45.8277,-6.46073
-49.7397,-7.29506
-49.4384,-8.2192
-45.7863,-6.5877
-48.9512,-9.06023
-45.7193,-6.70325
-45.7863,-6.5877
-49.4384,-8.2192
-48.9512,-9.06023
-45.7193,-6.70325
-48.307,-9.79136
-45.5118,-6.93009
-45.7193,-6.70325
-48.9512,-9.06023
-48.307,-9.79136
-45.5118,-6.93009
-47.5702,-10.3676
-45.4668,-6.96528
-45.5118,-6.93009
-48.307,-9.79136
-47.5702,-10.3676
-45.4668,-6.96528
-46.7254,-10.7691
-45.4152,-6.9898
-45.4668,-6.96528
-47.5702,-10.3676
-46.7254,-10.7691
-45.4152,-6.9898
-45.8134,-10.9766
-45.3595,-7.00247
-45.4152,-6.9898
-46.7254,-10.7691
-45.8134,-10.9766
-45.3595,-7.00247
-43.2726,-11.0054
-43.2701,-7.0054
-45.3595,-7.00247
-45.8134,-10.9766
-43.2726,-11.0054
-45.8419,-4.0179
-45.8417,-6.32792
-45.8417,-6.32792
-45.8419,-4.0179
-45.8419,-4.0179
-45.8417,-6.32792
-45.8417,-6.32792
-45.8277,-6.46073
-45.8277,-6.46073
-45.8417,-6.32792
-45.8417,-6.32792
-45.8277,-6.46073
-45.8277,-6.46073
-45.7863,-6.5877
-45.7863,-6.5877
-45.8277,-6.46073
-45.8277,-6.46073
-45.7863,-6.5877
-45.7863,-6.5877
-45.7193,-6.70325
-45.7193,-6.70325
-45.7863,-6.5877
-45.7863,-6.5877
-45.7193,-6.70325
-45.7193,-6.70325
-45.5118,-6.93009
-45.5118,-6.93009
-45.7193,-6.70325
-45.7193,-6.70325
-45.5118,-6.93009
-45.5118,-6.93009
-45.4668,-6.96528
-45.4668,-6.96528
-45.5118,-6.93009
-45.5118,-6.93009
-45.4668,-6.96528
-45.4668,-6.96528
-45.4152,-6.9898
-45.4152,-6.9898
-45.4668,-6.96528
-45.4668,-6.96528
-45.4152,-6.9898
-45.4152,-6.9898
-45.3595,-7.00247
-45.3595,-7.00247
-45.4152,-6.9898
-45.4152,-6.9898
-45.3595,-7.00247
-45.3595,-7.00247
-43.2701,-7.0054
-43.2701,-7.0054
-45.3595,-7.00247
-45.3595,-7.00247
-43.2701,-7.0054
97.9748,-71.0115
102.005,-27.3818
98.0046,-27.3791
97.9748,-71.0115
101.975,-71.0143
102.005,-27.3818
98.0046,-27.3791
102.004,-24.7767
98.0042,-24.7776
98.0046,-27.3791
102.005,-27.3818
102.004,-24.7767
97.6748,-71.0113
98.0046,-27.3791
97.7046,-27.3789
97.6748,-71.0113
97.9748,-71.0115
98.0046,-27.3791
97.7046,-27.3789
98.0042,-24.7776
97.7042,-24.7777
97.7046,-27.3789
98.0046,-27.3791
98.0042,-24.7776
93.6748,-71.0086
97.7046,-27.3789
93.7046,-27.3761
93.6748,-71.0086
97.6748,-71.0113
97.7046,-27.3789
93.7046,-27.3761
97.7042,-24.7777
93.7042,-24.7786
93.7046,-27.3761
97.7046,-27.3789
97.7042,-24.7777
93.6748,-71.0086
93.7046,-27.3761
93.7046,-27.3761
93.6748,-71.0086
